customer_id,gender,is_urban,is_married,has_chidren,period,housing_service,get_multi_bonus,web_stability_problem,online_guide_service,is_member,sales_support,pay_after_try,installment_pay,member_type,is_vip,pay_method,avg_month_consumption,total_consumption,is_warning_loss,supplier
2740-TVLFN,Male,0,No,No,1,Yes,Yes,No,No,No,No,No,No,Month,Yes,PayPal,50.15,50.15,No,Starlink
7771-CFQRQ,Female,0,Yes,Yes,47,Yes,No,No,Yes,No,Yes,No,Yes,Two year,No,Visa,63.8,3007.25,No,Starlink
9512-PHSMG,Female,0,Yes,No,10,Yes,No,other,other,other,other,other,other,Month,Yes,Venmo,20.55,252.75,No,Verizon
6963-EZQEE,Male,1,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mastercard,88.55,6306.5,No,T-Mobile
2452-KDRRH,Male,1,No,No,67,Yes,Yes,No,No,Yes,No,Yes,Yes,Month,Yes,Mastercard,101.4,6841.05,No,Xfinity
2004-OCQXK,Female,0,No,No,1,Yes,No,No,No,No,No,No,Yes,Month,Yes,PayPal,81.95,81.95,Yes,Verizon
5027-QPKTE,Male,0,Yes,No,7,Yes,No,No,No,No,No,No,No,Month,Yes,PayPal,69.35,451.1,Yes,AT&T
4146-SVFUD,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Month,No,Venmo,44.6,44.6,No,T-Mobile
1564-HJUVY,Male,0,No,No,4,Yes,No,No,Yes,No,Yes,Yes,No,Month,Yes,Visa,63.75,226.2,No,AT&T
3617-XLSGQ,Female,0,Yes,Yes,66,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Visa,109.25,7082.5,No,Verizon
7517-LDMPS,Female,0,No,No,12,Yes,No,No,Yes,No,No,No,Yes,Month,Yes,PayPal,84.6,1017.35,No,AT&T
7244-KXYZN,Female,0,No,No,24,Yes,No,other,other,other,other,other,other,One year,No,Mastercard,20.45,527.35,No,Xfinity
5226-NOZFC,Male,0,No,No,26,Yes,No,No,Yes,No,No,Yes,No,Month,Yes,PayPal,85.75,2146.5,No,T-Mobile
2672-HUYVI,Female,0,No,No,6,Yes,No,No,No,No,No,Yes,Yes,Month,Yes,PayPal,91.1,455.3,Yes,T-Mobile
1400-WIVLL,Male,0,Yes,No,57,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two year,No,PayPal,107.95,5969.85,No,AT&T
7508-MYBOG,Male,0,Yes,No,14,Yes,Yes,No,No,No,No,Yes,No,Month,Yes,PayPal,86.1,1235.55,Yes,Verizon
8148-NLEGT,Female,0,Yes,Yes,42,Yes,Yes,other,other,other,other,other,other,Two year,No,PayPal,22.95,1014.25,No,Starlink
0148-DCDOS,Male,0,No,No,25,Yes,Yes,No,No,No,No,Yes,Yes,Month,Yes,Visa,94.7,2362.1,Yes,Xfinity
8347-GDTMP,Female,0,Yes,No,64,Yes,No,other,other,other,other,other,other,Two year,No,Mastercard,19.45,1225.65,No,Verizon
9992-RRAMN,Male,0,Yes,No,22,Yes,Yes,No,No,No,No,No,Yes,Month,Yes,PayPal,85.1,1873.7,Yes,Starlink
6746-WAUWT,Male,0,No,No,19,Yes,No,other,other,other,other,other,other,One year,Yes,Mastercard,19.7,386.5,No,HughesNet
0310-MVLET,Female,0,Yes,Yes,61,Yes,Yes,No,Yes,No,No,Yes,Yes,Month,Yes,PayPal,99.15,6010.05,Yes,Starlink
0428-IKYCP,Male,0,Yes,No,22,Yes,No,No,No,Yes,No,Yes,No,Month,Yes,Visa,87.0,1850.65,No,HughesNet
4550-VBOFE,Male,1,Yes,No,70,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month,Yes,PayPal,102.95,7101.5,Yes,AT&T
2187-PKZAY,Male,0,No,No,12,Yes,No,No,No,No,No,No,Yes,Month,Yes,Visa,79.95,1043.4,No,T-Mobile
4003-OCTMP,Female,0,Yes,No,31,Yes,No,Yes,No,No,Yes,No,Yes,One year,Yes,PayPal,64.0,1910.75,No,Xfinity
6652-YFFJO,Female,0,No,No,11,Yes,No,No,No,No,No,Yes,Yes,Month,Yes,PayPal,64.9,716.1,No,T-Mobile
7225-IILWY,Male,0,Yes,Yes,68,Yes,Yes,other,other,other,other,other,other,Two year,No,Venmo,25.75,1686.15,No,T-Mobile
5248-RPYWW,Female,1,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Visa,90.15,6716.45,No,AT&T
7923-IYJWY,Male,1,No,No,67,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mastercard,116.1,7839.85,No,Xfinity
3170-GWYKC,Female,0,No,No,60,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month,Yes,Visa,104.95,6236.75,No,HughesNet
5696-QURRL,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Month,Yes,Venmo,45.05,45.05,Yes,Xfinity
7409-KIUTL,Female,1,No,Yes,1,Yes,No,No,No,No,No,No,No,Month,Yes,PayPal,71.0,71,Yes,Verizon
9830-ECLEN,Male,0,Yes,Yes,58,No,other,Yes,Yes,Yes,No,Yes,No,One year,No,Venmo,50.0,2919.85,No,Starlink
1732-VHUBQ,Female,1,Yes,Yes,47,Yes,No,No,No,No,No,No,No,Month,No,Visa,70.55,3309.25,Yes,Verizon
0495-RVCBF,Female,0,No,No,1,Yes,No,No,No,No,No,No,Yes,Month,Yes,PayPal,79.7,79.7,Yes,Verizon
2668-TZSPS,Male,0,No,No,1,Yes,No,other,other,other,other,other,other,Month,No,Venmo,20.45,20.45,No,AT&T
7854-EDSSA,Male,0,No,No,22,Yes,Yes,Yes,Yes,No,No,No,No,Month,No,PayPal,59.0,1254.7,Yes,Starlink
8869-TORSS,Female,0,No,No,48,Yes,No,Yes,No,Yes,Yes,No,No,One year,Yes,Mastercard,60.35,2896.4,Yes,HughesNet
7446-SFAOA,Female,0,Yes,No,37,Yes,No,other,other,other,other,other,other,One year,Yes,Visa,19.85,717.5,No,T-Mobile
9522-ZSINC,Male,0,No,No,13,Yes,No,other,other,other,other,other,other,One year,Yes,PayPal,19.95,253.8,No,HughesNet
8234-GSZYK,Male,0,No,No,43,Yes,Yes,other,other,other,other,other,other,Two year,No,Visa,26.45,1110.05,No,T-Mobile
6505-OZNPG,Female,0,No,No,6,No,other,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Venmo,63.4,348.8,No,Xfinity
6164-HAQTX,Male,0,No,No,71,No,other,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Visa,53.95,3888.65,No,Starlink
0679-IDSTG,Female,1,Yes,Yes,1,Yes,No,No,No,No,No,No,No,Month,Yes,PayPal,69.25,69.25,Yes,Starlink
7765-LWVVH,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,No,No,Yes,No,Two year,Yes,PayPal,95.1,6843.15,No,Verizon
1658-TJVOA,Female,1,No,No,6,Yes,No,Yes,No,No,No,No,No,Month,Yes,PayPal,74.1,450.9,No,HughesNet
0953-LGOVU,Male,0,Yes,Yes,12,No,other,No,Yes,No,Yes,No,No,Month,No,Venmo,35.5,432.25,No,Xfinity
2115-BFTIW,Male,0,No,No,25,Yes,No,No,No,No,No,No,No,Month,No,Venmo,70.95,1767.35,Yes,HughesNet
4692-NNQRU,Female,0,Yes,No,21,Yes,No,No,No,Yes,Yes,No,No,One year,No,PayPal,79.2,1742.45,No,AT&T
7742-MYPGI,Female,0,Yes,Yes,6,Yes,No,No,No,No,Yes,No,No,Month,Yes,Venmo,48.8,297.35,No,Xfinity
0611-DFXKO,Male,0,Yes,No,20,Yes,No,No,No,No,No,Yes,Yes,Month,Yes,Venmo,89.0,1820.45,Yes,AT&T
7780-OTDSO,Male,0,Yes,No,18,Yes,Yes,Yes,No,No,No,Yes,Yes,Month,Yes,PayPal,99.4,1742.95,Yes,Xfinity
9619-GSATL,Female,0,No,No,43,Yes,No,No,Yes,No,Yes,No,No,One year,No,PayPal,55.45,2444.25,No,HughesNet
5622-UEJFI,Female,0,Yes,Yes,35,Yes,Yes,other,other,other,other,other,other,Two year,Yes,Mastercard,25.4,949.8,No,HughesNet
9747-DDZOS,Female,0,No,No,1,Yes,No,No,No,Yes,No,No,No,Month,No,Visa,73.5,73.5,Yes,Xfinity
0674-DGMAQ,Male,1,Yes,No,32,Yes,Yes,No,Yes,Yes,No,No,Yes,Month,Yes,PayPal,93.5,2970.8,No,HughesNet
6203-HBZPA,Male,0,No,No,52,No,other,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mastercard,63.9,3334.95,No,HughesNet
0484-FFVBJ,Male,0,No,No,32,Yes,No,No,No,No,No,Yes,Yes,One year,Yes,Visa,64.85,2010.95,No,Verizon
0301-FIDRB,Female,0,Yes,Yes,72,No,other,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Visa,63.8,4684.3,No,AT&T
4139-JPIAM,Male,0,No,No,51,No,other,Yes,No,No,Yes,No,Yes,Month,Yes,Mastercard,44.45,2181.55,No,Xfinity
2181-TIDSV,Male,0,Yes,Yes,68,Yes,No,other,other,other,other,other,other,Two year,Yes,Visa,19.95,1303.25,No,HughesNet
2761-XECQW,Male,1,Yes,No,8,No,other,No,Yes,Yes,No,No,Yes,Month,Yes,Venmo,43.35,371.4,No,T-Mobile
1936-CZAKF,Male,0,Yes,No,49,No,other,No,Yes,No,No,Yes,Yes,Two year,No,Mastercard,49.65,2409.9,No,T-Mobile
9453-PATOS,Female,0,Yes,No,72,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Venmo,85.1,6155.4,No,Starlink
0564-JJHGS,Male,0,No,No,9,Yes,Yes,No,No,No,No,Yes,Yes,Month,Yes,PayPal,95.5,829.1,Yes,T-Mobile
3348-CFRNX,Female,0,Yes,No,28,Yes,No,Yes,No,No,No,Yes,Yes,Month,Yes,Venmo,92.35,2602.9,Yes,T-Mobile
4402-FTBXC,Male,0,No,No,54,Yes,No,Yes,No,Yes,No,Yes,No,Month,No,Venmo,89.8,4667,No,AT&T
1428-GTBJJ,Male,0,No,No,11,Yes,No,No,Yes,No,No,No,No,Month,Yes,PayPal,74.55,824.75,Yes,Starlink
2931-XIQBR,Female,0,Yes,Yes,50,Yes,No,No,No,Yes,Yes,Yes,Yes,One year,No,Venmo,103.05,5153.5,No,Starlink
0106-UGRDO,Female,0,Yes,No,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,PayPal,116.0,8182.85,No,AT&T
5542-TBBWB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Month,Yes,PayPal,69.9,69.9,No,Starlink
1930-QPBVZ,Male,0,Yes,Yes,68,Yes,No,Yes,Yes,No,Yes,No,Yes,Two year,No,Visa,95.1,6683.4,No,T-Mobile
2606-PKWJB,Male,0,No,Yes,40,No,other,Yes,Yes,No,Yes,No,No,One year,No,Venmo,40.25,1564.05,No,T-Mobile
5322-ZSMZY,Male,0,Yes,Yes,31,Yes,Yes,other,other,other,other,other,other,Two year,No,Venmo,25.75,755.6,No,HughesNet
8059-UDZFY,Female,1,No,Yes,33,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month,Yes,Visa,105.35,3465.05,No,Verizon
7740-BTPUX,Male,1,Yes,No,55,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,PayPal,113.6,6292.7,No,T-Mobile
5220-AGAAX,Male,0,Yes,Yes,68,Yes,Yes,other,other,other,other,other,other,Two year,Yes,Visa,24.0,1664.3,No,HughesNet
0208-BPQEJ,Female,0,Yes,Yes,12,Yes,No,other,other,other,other,other,other,Month,No,Visa,19.4,198.1,No,T-Mobile
9435-JMLSX,Male,0,Yes,No,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Visa,86.1,6045.9,No,Starlink
3352-ALMCK,Male,0,No,No,40,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month,Yes,Venmo,102.65,4108.15,No,T-Mobile
5312-IRCFR,Female,0,Yes,Yes,64,Yes,Yes,No,Yes,Yes,No,No,Yes,One year,Yes,PayPal,92.85,5980.75,No,Xfinity
5294-IMHHT,Male,0,Yes,No,53,Yes,Yes,No,Yes,No,Yes,No,Yes,One year,No,Visa,97.75,5043.2,No,Verizon
8802-UNOJF,Male,1,No,No,12,Yes,No,No,Yes,Yes,Yes,No,No,Month,Yes,Venmo,83.8,1029.75,Yes,Starlink
6313-GIDIT,Male,1,No,No,53,No,other,No,Yes,Yes,No,Yes,Yes,Month,Yes,PayPal,54.45,2854.55,Yes,T-Mobile
6176-YJWAS,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mastercard,97.95,7114.25,No,Starlink
5310-NOOVA,Male,0,No,No,46,Yes,No,other,other,other,other,other,other,Two year,No,PayPal,19.95,907.05,No,HughesNet
4526-EXKKN,Male,0,No,No,40,Yes,Yes,other,other,other,other,other,other,Two year,Yes,Venmo,24.6,973.95,No,T-Mobile
5311-IHLEI,Male,0,No,No,12,No,other,Yes,Yes,No,Yes,Yes,No,Month,Yes,Visa,50.95,605.75,No,AT&T
3987-KQDDU,Male,0,No,No,9,Yes,No,Yes,No,No,No,No,No,Month,No,PayPal,75.6,661.55,No,Xfinity
3404-JNXAX,Female,0,Yes,Yes,51,Yes,Yes,No,No,No,Yes,No,No,Month,Yes,PayPal,80.75,4116.9,No,Xfinity
5131-PONJI,Male,0,Yes,Yes,49,Yes,No,No,Yes,Yes,No,Yes,No,Month,Yes,Mastercard,90.4,4494.65,No,Xfinity
2845-AFFTX,Male,1,Yes,No,41,Yes,Yes,No,No,Yes,No,Yes,Yes,Month,Yes,PayPal,99.8,4259.3,Yes,AT&T
3489-VSFRD,Female,0,No,No,56,Yes,No,Yes,No,Yes,Yes,No,No,One year,Yes,Mastercard,60.25,3282.75,No,T-Mobile
3345-JHUEO,Male,0,No,No,4,Yes,No,other,other,other,other,other,other,Month,Yes,PayPal,20.2,55.7,No,Starlink
5815-HGGHV,Male,0,Yes,No,20,Yes,No,Yes,No,No,Yes,No,Yes,One year,Yes,Venmo,64.15,1274.45,No,Starlink
5260-UMPWX,Female,0,Yes,Yes,26,Yes,No,other,other,other,other,other,other,Month,Yes,Mastercard,20.25,493.95,No,Verizon
2249-YPRNG,Female,0,Yes,Yes,20,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month,Yes,Visa,105.85,2239.65,Yes,Xfinity
7410-YTJIK,Female,0,No,No,7,Yes,Yes,No,No,No,No,No,No,Month,No,Venmo,75.45,480.75,Yes,HughesNet
4626-GYCZP,Male,0,No,No,7,Yes,Yes,No,No,No,No,Yes,Yes,Month,Yes,PayPal,93.85,635.6,Yes,HughesNet
5649-RXQTV,Male,0,No,No,51,Yes,No,No,Yes,Yes,No,Yes,Yes,Month,Yes,PayPal,99.0,5038.15,No,T-Mobile
2674-MIAHT,Female,0,No,No,4,Yes,Yes,No,Yes,No,No,No,No,Month,Yes,Venmo,80.3,324.2,No,Verizon
2576-HXMPA,Female,0,No,No,1,Yes,No,other,other,other,other,other,other,Month,No,Mastercard,19.55,19.55,No,Verizon
7587-AOVVU,Male,0,Yes,Yes,27,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month,No,PayPal,100.75,2793.55,No,HughesNet
5590-BYNII,Male,0,No,No,22,Yes,Yes,Yes,No,No,No,Yes,Yes,Month,Yes,PayPal,100.75,2095,Yes,Starlink
6898-MDLZW,Male,0,No,No,12,Yes,No,No,Yes,No,Yes,No,No,Month,Yes,Venmo,53.75,648.65,No,AT&T
3237-AJGEH,Female,0,Yes,Yes,3,No,other,No,No,No,Yes,No,No,Month,Yes,Venmo,31.0,95.05,Yes,Starlink
4707-YNOQA,Female,0,Yes,Yes,34,Yes,Yes,other,other,other,other,other,other,One year,Yes,Mastercard,25.6,917.15,No,AT&T
9357-UJRUN,Male,0,Yes,No,24,Yes,Yes,Yes,No,No,Yes,No,No,One year,Yes,PayPal,58.35,1346.9,No,Verizon
1591-NFNLQ,Male,0,No,No,51,Yes,Yes,No,No,Yes,No,No,No,Month,No,Mastercard,80.0,4242.35,Yes,Starlink
8648-PFRMP,Female,1,No,No,14,No,other,No,No,No,No,Yes,Yes,Month,Yes,PayPal,46.35,672.7,No,Xfinity
7663-CUXZB,Male,0,Yes,No,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,PayPal,113.75,6561.25,No,Starlink
0258-NOKBL,Male,0,No,No,3,Yes,No,No,Yes,Yes,No,No,Yes,Month,No,PayPal,90.4,268.45,No,T-Mobile
1163-VIPRI,Female,0,Yes,Yes,65,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,PayPal,109.3,7337.55,No,Xfinity
2815-CPTUL,Male,1,No,No,5,Yes,No,No,No,No,No,No,No,Month,Yes,Venmo,70.25,331.9,Yes,Xfinity
9348-ROUAI,Female,0,Yes,Yes,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mastercard,90.3,5194.05,No,AT&T
9443-JUBUO,Male,0,Yes,Yes,72,No,other,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mastercard,65.25,4478.85,No,HughesNet
0596-BQCEQ,Female,0,Yes,Yes,62,Yes,No,No,Yes,Yes,No,Yes,Yes,Month,Yes,PayPal,100.15,6283.3,Yes,HughesNet
1481-ZUWZA,Male,0,No,No,28,Yes,Yes,Yes,Yes,No,No,No,Yes,Month,Yes,Mastercard,94.5,2659.4,Yes,AT&T
3043-TYBNO,Male,0,No,No,3,Yes,No,No,No,No,Yes,No,Yes,Month,No,Venmo,60.65,196.9,No,HughesNet
4830-FAXFM,Male,0,No,Yes,19,Yes,Yes,other,other,other,other,other,other,Month,Yes,Mastercard,24.1,439.2,No,HughesNet
5906-BFOZT,Male,0,No,No,1,Yes,No,other,other,other,other,other,other,Month,Yes,Venmo,19.5,19.5,No,T-Mobile
2960-NKRSO,Male,0,No,No,24,Yes,No,No,Yes,Yes,Yes,No,No,Month,Yes,PayPal,85.95,2107.15,No,HughesNet
8996-ZROXE,Male,1,No,No,57,Yes,No,No,No,Yes,Yes,No,No,One year,Yes,PayPal,53.5,3035.8,No,HughesNet
5598-IKHQQ,Female,0,No,No,72,Yes,Yes,other,other,other,other,other,other,Two year,No,Mastercard,25.45,1866.45,No,Xfinity
0397-ZXWQF,Male,0,No,No,67,Yes,No,other,other,other,other,other,other,Two year,No,Visa,20.5,1430.95,No,Starlink
5266-PFRQK,Male,0,Yes,Yes,52,Yes,No,other,other,other,other,other,other,One year,Yes,Mastercard,20.85,1071.6,No,Verizon
4674-HGNUA,Male,0,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mastercard,89.9,6457.15,No,T-Mobile
6765-MBQNU,Female,0,Yes,No,26,Yes,Yes,other,other,other,other,other,other,One year,No,Venmo,26.0,684.05,No,AT&T
9786-IJYDL,Female,0,No,No,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Venmo,113.2,3914.05,No,AT&T
1303-SRDOK,Female,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,Two year,Yes,Mastercard,69.05,3842.6,No,T-Mobile
3769-MHZNV,Female,0,Yes,Yes,33,Yes,No,other,other,other,other,other,other,Two year,No,Venmo,20.1,670.35,No,T-Mobile
6295-OSINB,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,PayPal,109.65,7880.25,No,AT&T
3308-MHOOC,Male,0,No,Yes,1,Yes,No,other,other,other,other,other,other,Month,Yes,Venmo,19.2,19.2,No,Verizon
2309-OSFEU,Male,0,No,No,10,No,other,No,No,No,No,No,Yes,Month,Yes,Venmo,33.9,298.45,Yes,Xfinity
2207-QPJED,Female,1,Yes,No,37,Yes,No,No,No,Yes,Yes,Yes,No,Month,No,PayPal,90.0,3371.75,No,Xfinity
4177-JPDFU,Male,0,No,No,12,No,other,No,Yes,No,Yes,No,No,Month,No,Venmo,34.0,442.45,No,AT&T
2239-CFOUJ,Male,0,Yes,Yes,1,Yes,No,other,other,other,other,other,other,One year,No,Venmo,20.4,20.4,No,Starlink
8046-DNVTL,Male,0,Yes,No,62,No,other,Yes,Yes,No,Yes,No,No,Two year,Yes,Mastercard,38.6,2345.55,No,Xfinity
2209-XADXF,Female,0,No,No,1,No,other,No,No,No,No,No,No,Month,No,Visa,25.25,25.25,No,AT&T
6620-JDYNW,Female,0,No,No,18,Yes,Yes,Yes,No,Yes,No,No,No,Month,Yes,Venmo,60.6,1156.35,No,T-Mobile
1891-FZYSA,Male,1,Yes,No,69,Yes,Yes,No,Yes,No,No,Yes,No,Month,Yes,PayPal,89.95,6143.15,Yes,Starlink
4770-UEZOX,Male,0,No,No,2,Yes,No,No,Yes,No,No,No,No,Month,Yes,PayPal,74.75,144.8,No,Starlink
1038-RQOST,Male,0,Yes,Yes,19,Yes,No,other,other,other,other,other,other,Month,No,Venmo,20.6,414.95,No,AT&T
7613-LLQFO,Male,0,No,No,12,Yes,Yes,No,No,No,No,Yes,No,Month,Yes,PayPal,84.45,1059.55,Yes,AT&T
4568-TTZRT,Male,0,No,No,9,Yes,No,other,other,other,other,other,other,Month,No,Venmo,20.4,181.8,No,HughesNet
9513-DXHDA,Male,0,No,No,27,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,PayPal,81.7,2212.55,No,Starlink
2640-PMGFL,Male,0,No,Yes,27,Yes,Yes,No,No,No,Yes,No,No,Month,Yes,PayPal,79.5,2180.55,Yes,T-Mobile
3801-HMYNL,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,Yes,Yes,Month,No,Venmo,89.15,89.15,Yes,Starlink
0516-QREYC,Female,1,No,No,24,Yes,No,other,other,other,other,other,other,Month,Yes,Venmo,20.3,459.95,No,T-Mobile
9685-WKZGT,Male,1,No,No,14,Yes,Yes,No,No,No,No,No,No,Month,Yes,PayPal,74.95,1036.75,Yes,T-Mobile
6022-UGGSO,Female,1,No,No,32,Yes,No,No,Yes,No,No,No,No,Month,Yes,PayPal,74.4,2276.95,Yes,AT&T
8084-OIVBS,Female,0,No,No,11,Yes,No,other,other,other,other,other,other,One year,No,Venmo,20.0,211.95,No,Verizon
8896-BQTTI,Male,0,No,No,1,Yes,Yes,other,other,other,other,other,other,Month,Yes,Venmo,25.0,25,No,AT&T
3865-QBWSJ,Male,1,No,Yes,38,Yes,Yes,Yes,No,No,No,No,No,Month,Yes,Venmo,80.45,3162.65,No,T-Mobile
3352-RICWQ,Female,0,Yes,Yes,9,Yes,No,other,other,other,other,other,other,Two year,No,Venmo,19.75,210.65,No,Xfinity
2160-GPFXD,Male,0,Yes,Yes,54,Yes,Yes,Yes,Yes,No,Yes,No,No,Two year,Yes,Mastercard,65.65,3566.7,No,Verizon
2065-MMKGR,Female,0,No,No,29,Yes,Yes,No,No,No,No,Yes,Yes,One year,Yes,Mastercard,71.0,2080.1,No,Xfinity
5857-TYBCJ,Male,1,Yes,No,44,Yes,Yes,No,No,Yes,No,Yes,No,Month,Yes,PayPal,89.2,4040.2,No,HughesNet
1498-NHTLT,Male,0,Yes,Yes,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,PayPal,86.75,5186,No,Verizon
4484-CGXFK,Female,0,No,No,3,Yes,No,No,No,No,No,No,Yes,Month,Yes,PayPal,55.3,196.15,Yes,AT&T
1402-PTHGN,Female,0,Yes,Yes,18,Yes,No,Yes,Yes,No,Yes,No,No,One year,Yes,Venmo,61.5,1087.45,No,AT&T
4176-RELJR,Male,1,No,No,67,Yes,Yes,other,other,other,other,other,other,Two year,No,Mastercard,25.1,1672.15,No,Xfinity
6214-EDAKZ,Female,0,Yes,Yes,22,Yes,No,No,Yes,No,Yes,No,No,Month,No,PayPal,55.15,1206.05,Yes,AT&T
5199-FPUSP,Male,0,No,Yes,33,No,other,Yes,No,No,Yes,No,No,One year,No,Mastercard,34.05,1113.95,No,Verizon
6377-KSLXC,Male,0,No,No,5,Yes,No,other,other,other,other,other,other,Month,No,Venmo,19.95,107.05,No,Starlink
1796-JANOW,Female,0,No,No,2,Yes,No,other,other,other,other,other,other,Month,No,Venmo,19.95,38.15,No,Verizon
0238-WHBIQ,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mastercard,89.7,6339.3,No,Starlink
8735-NBLWT,Male,0,No,Yes,9,Yes,No,other,other,other,other,other,other,Month,No,Venmo,20.4,184.1,No,Xfinity
6651-RLGGM,Male,0,Yes,Yes,67,Yes,Yes,other,other,other,other,other,other,Two year,No,Venmo,26.3,1688.9,No,Xfinity
6127-ISGTU,Female,0,Yes,No,16,Yes,Yes,No,No,No,No,Yes,No,Month,Yes,PayPal,84.95,1378.25,Yes,HughesNet
1614-JBEBI,Female,0,No,No,8,Yes,No,other,other,other,other,other,other,Month,Yes,Venmo,20.7,137.6,No,Starlink
8740-XLHDR,Male,0,No,No,5,No,other,Yes,Yes,Yes,Yes,No,No,Month,Yes,Venmo,43.25,219,Yes,T-Mobile
1208-DNHLN,Male,0,Yes,Yes,23,Yes,Yes,No,No,No,No,No,No,One year,Yes,Mastercard,48.35,1067.15,Yes,HughesNet
1761-AEZZR,Male,0,No,No,1,Yes,No,No,No,No,No,Yes,No,Month,Yes,PayPal,79.55,79.55,Yes,AT&T
3923-CSIHK,Female,1,Yes,No,50,Yes,No,No,No,No,No,No,No,Month,Yes,PayPal,71.05,3444.85,Yes,T-Mobile
5696-EXCYS,Male,0,No,No,17,Yes,No,other,other,other,other,other,other,Two year,No,Mastercard,19.45,369.05,No,AT&T
5795-KTGUD,Female,0,Yes,No,68,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Visa,110.8,7553.6,No,Verizon
7120-RFMVS,Male,0,No,No,1,Yes,Yes,No,No,No,No,Yes,No,Month,No,PayPal,84.5,84.5,Yes,HughesNet
7924-GJZFI,Female,1,Yes,No,25,Yes,No,No,No,No,No,No,No,Month,Yes,PayPal,69.3,1813.1,No,HughesNet
4702-HDRKD,Male,0,No,No,67,No,other,Yes,No,Yes,Yes,Yes,No,One year,Yes,Visa,49.35,3321.35,No,Xfinity
8512-WIWYV,Male,0,No,No,32,Yes,No,other,other,other,other,other,other,One year,No,Mastercard,20.35,707.5,No,T-Mobile
5897-ZYEKH,Female,1,Yes,No,67,Yes,Yes,Yes,Yes,No,No,Yes,Yes,One year,Yes,PayPal,105.6,7112.15,No,HughesNet
5456-ITGIC,Male,1,Yes,No,72,No,other,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mastercard,64.45,4641.1,No,T-Mobile
7317-GGVPB,Male,0,Yes,No,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mastercard,108.6,7690.9,Yes,Verizon
1406-PUQVY,Male,0,No,Yes,1,Yes,No,No,Yes,No,No,No,No,Month,Yes,PayPal,49.9,49.9,No,Verizon
1322-AGOQM,Male,0,No,No,46,No,other,No,Yes,No,No,No,No,Month,No,Visa,30.3,1380.1,Yes,Verizon
3677-IYRBF,Female,1,No,No,2,No,other,No,No,Yes,No,No,No,Month,Yes,PayPal,30.4,78.65,Yes,Starlink
5692-FPTAH,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Month,Yes,Venmo,45.4,45.4,Yes,Xfinity
9114-AAFQH,Female,0,Yes,No,48,Yes,No,No,Yes,Yes,No,No,Yes,One year,Yes,PayPal,65.65,3094.65,No,Starlink
8715-KKTFG,Female,0,Yes,No,61,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Visa,103.3,6518.35,No,T-Mobile
